Ad_ID,Ad_Type,Visual_Complexity,Clicks,Time_Spent,Engagement_Score,Age_Group,Gender,Device_Type,CTR,Conversion_Rate,Bounce_Rate,Frame_Data,User_Movement_Data,Age_Group_Numeric,Movement_Numeric,Visual_Complexity_Numeric,Ad_Type_Numeric
899,3D,Medium,112,44,76,35-44,Female,Mobile,6.023654647633765,4.17843983347822,20.457559836723064,frame_sequence_898,movement_pattern_898,2,2,2,1
900,2D,High,140,4,69,55+,Male,Desktop,6.186956859067049,0.9522965629709681,19.94883781001142,frame_sequence_899,movement_pattern_899,4,4,0,0
901,2D,Low,134,61,74,35-44,Female,Desktop,6.254676378094897,0.4959343619747743,17.128710218290696,frame_sequence_900,movement_pattern_900,2,4,1,0
902,AR,High,247,8,73,45-54,Male,Mobile,5.291603705211497,3.0646747074293534,19.3061198413791,frame_sequence_901,movement_pattern_901,3,3,0,2
903,AR,High,134,18,78,35-44,Male,Mobile,5.189375271423287,0.15188831345886467,21.011193926455157,frame_sequence_902,movement_pattern_902,2,2,0,2
904,2D,Medium,107,8,74,18-24,Female,Mobile,5.634531627727733,1.7755277456539917,23.438995729241604,frame_sequence_903,movement_pattern_903,0,0,2,0
905,2D,Medium,60,28,83,35-44,Male,Mobile,6.195321947752091,0.49559353335485057,20.472955756251924,frame_sequence_904,movement_pattern_904,2,0,2,0
906,3D,Medium,80,62,76,18-24,Female,Desktop,5.849362205754467,2.7113600609639468,19.088820417141154,frame_sequence_905,movement_pattern_905,0,3,2,1
907,3D,High,154,42,81,25-34,Male,Desktop,5.753202501708815,3.299414263658541,17.801568546925807,frame_sequence_906,movement_pattern_906,1,3,0,1
908,2D,High,143,12,86,25-34,Female,Mobile,6.066928590548658,0.14956306148155038,19.29659715514168,frame_sequence_907,movement_pattern_907,1,1,0,0
909,2D,Medium,261,21,81,45-54,Male,Mobile,6.278189864366166,1.073194214230173,21.9341513483526,frame_sequence_908,movement_pattern_908,3,1,2,0
910,2D,Medium,72,6,86,25-34,Male,Mobile,5.3230449555271795,1.2749788084106017,20.755871869463782,frame_sequence_909,movement_pattern_909,1,1,2,0
911,2D,Medium,86,32,80,45-54,Male,Mobile,5.997441012744616,2.1330140746239077,19.41280580053588,frame_sequence_910,movement_pattern_910,3,0,2,0
912,3D,Low,159,36,79,35-44,Male,Mobile,5.537969143291079,2.747594388540952,21.84805030658655,frame_sequence_911,movement_pattern_911,2,2,1,1
913,3D,High,57,12,74,25-34,Female,Tablet,5.380731799664905,0.40376708101904263,18.90364601540328,frame_sequence_912,movement_pattern_912,1,2,0,1
914,2D,High,112,52,85,25-34,Male,Mobile,5.997766023297427,3.696728352987693,20.200832590688776,frame_sequence_913,movement_pattern_913,1,0,0,0
915,3D,High,184,52,83,18-24,Male,Tablet,5.716125116866618,0.9095590589835263,24.618162649033906,frame_sequence_914,movement_pattern_914,0,1,0,1
916,2D,Low,218,68,70,18-24,Female,Mobile,6.000693598586948,0.8971556018677107,22.72834010018139,frame_sequence_915,movement_pattern_915,0,2,1,0
917,AR,Medium,102,31,82,45-54,Male,Tablet,5.889435973840653,0.658376331410653,17.748508204659796,frame_sequence_916,movement_pattern_916,3,1,2,2
918,2D,Low,184,42,73,35-44,Male,Mobile,5.544036980519289,1.5540748603717334,22.176533815602372,frame_sequence_917,movement_pattern_917,2,0,1,0
919,AR,Low,80,42,78,18-24,Female,Desktop,5.828556646712596,1.7679268675316409,21.36805715152569,frame_sequence_918,movement_pattern_918,0,0,1,2
920,AR,Low,216,39,75,18-24,Female,Desktop,5.8617931557868665,5.899257226290466,19.34016092394434,frame_sequence_919,movement_pattern_919,0,4,1,2
921,2D,Medium,75,69,79,35-44,Female,Mobile,6.881942279215636,1.5447224882604547,21.944991165012915,frame_sequence_920,movement_pattern_920,2,4,2,0
922,2D,High,46,26,82,18-24,Male,Desktop,6.455083767143462,2.6947104966940905,20.65150374560031,frame_sequence_921,movement_pattern_921,0,4,0,0
923,3D,Low,87,44,78,18-24,Male,Mobile,5.710549253254227,7.787943400449883,18.599591415772903,frame_sequence_922,movement_pattern_922,0,3,1,1
924,2D,Medium,132,22,63,25-34,Male,Tablet,6.286567503171328,2.365615833577761,18.45090582827974,frame_sequence_923,movement_pattern_923,1,1,2,0
925,2D,High,168,52,69,18-24,Female,Mobile,5.533757026605764,0.2668150464168917,18.434095917253323,frame_sequence_924,movement_pattern_924,0,4,0,0
926,3D,Low,133,23,87,55+,Male,Mobile,5.438771531642623,2.8193606571569974,20.086222417362322,frame_sequence_925,movement_pattern_925,4,4,1,1
927,2D,Medium,66,32,67,18-24,Female,Desktop,5.5137113277355905,0.5655337037358419,20.410454392066093,frame_sequence_926,movement_pattern_926,0,1,2,0
928,AR,Medium,112,31,82,18-24,Male,Mobile,6.824991991302549,0.2051262830670316,18.551692760594264,frame_sequence_927,movement_pattern_927,0,2,2,2
929,AR,Medium,142,30,75,35-44,Male,Mobile,5.444990422277537,5.09749348829775,17.81701649098092,frame_sequence_928,movement_pattern_928,2,0,2,2
930,AR,Medium,303,9,69,25-34,Female,Mobile,5.935840062023637,1.4199919084868222,23.668538290042797,frame_sequence_929,movement_pattern_929,1,4,2,2
931,3D,Low,315,9,73,35-44,Female,Mobile,5.4319051525100175,0.5414845694229286,18.22709072882528,frame_sequence_930,movement_pattern_930,2,2,1,1
932,2D,Low,53,49,86,55+,Female,Mobile,6.68154693173452,6.1748861971485,19.92211262364382,frame_sequence_931,movement_pattern_931,4,4,1,0
933,AR,Low,289,9,68,18-24,Male,Mobile,5.958844615264986,1.1577540025764799,17.754832390724843,frame_sequence_932,movement_pattern_932,0,1,1,2
934,2D,Medium,169,40,79,18-24,Male,Desktop,5.976521698319786,0.38031366945322886,17.16629780751725,frame_sequence_933,movement_pattern_933,0,2,2,0
935,3D,High,188,36,73,35-44,Male,Desktop,6.191936937638356,3.6626978733784092,18.79657192138656,frame_sequence_934,movement_pattern_934,2,1,0,1
936,AR,High,164,7,77,35-44,Male,Desktop,5.650091823063137,4.803601720883242,20.99814493705852,frame_sequence_935,movement_pattern_935,2,1,0,2
937,2D,Medium,102,29,80,25-34,Male,Mobile,5.963119108109823,1.744456613249525,17.715622800948132,frame_sequence_936,movement_pattern_936,1,0,2,0
938,2D,Medium,150,3,84,25-34,Female,Mobile,6.023309750960085,0.8097441690739023,19.69319749764542,frame_sequence_937,movement_pattern_937,1,1,2,0
939,2D,High,111,6,78,45-54,Female,Mobile,6.0484853571050206,1.355040288106184,20.038535109834182,frame_sequence_938,movement_pattern_938,3,4,0,0
940,3D,Medium,148,23,75,25-34,Male,Mobile,5.623070400995525,1.7601204594809257,20.827781279264087,frame_sequence_939,movement_pattern_939,1,1,2,1
941,2D,Low,112,45,84,35-44,Male,Mobile,5.98630243154324,0.9591698391437053,23.168818957867064,frame_sequence_940,movement_pattern_940,2,3,1,0
942,2D,Medium,82,19,84,55+,Female,Desktop,6.0879919023956255,4.017059485928246,19.523173233774408,frame_sequence_941,movement_pattern_941,4,2,2,0
943,3D,Medium,87,10,74,18-24,Female,Mobile,5.781636023913615,2.3283245835344917,17.22487935915714,frame_sequence_942,movement_pattern_942,0,1,2,1
944,2D,Medium,106,73,75,45-54,Female,Mobile,5.621450690599207,1.5833268375907132,20.84151043130583,frame_sequence_943,movement_pattern_943,3,1,2,0
945,AR,Low,120,33,87,25-34,Male,Mobile,6.313689698970637,1.43494756359868,24.081400876137693,frame_sequence_944,movement_pattern_944,1,1,1,2
946,2D,Low,62,8,68,18-24,Female,Mobile,5.562535268043939,0.2545790068550453,20.934912076423004,frame_sequence_945,movement_pattern_945,0,1,1,0
947,2D,Medium,151,14,92,35-44,Female,Desktop,5.753275164543699,6.016356720265008,20.159077319503094,frame_sequence_946,movement_pattern_946,2,1,2,0
948,3D,High,130,13,75,25-34,Female,Desktop,5.591304698247576,4.476975052717702,18.599383494297445,frame_sequence_947,movement_pattern_947,1,1,0,1
949,AR,Medium,243,27,76,25-34,Male,Mobile,6.427645144684189,3.85365662871819,19.260288159409765,frame_sequence_948,movement_pattern_948,1,4,2,2
950,2D,Medium,60,35,86,25-34,Female,Mobile,5.975430315669068,4.834251783728037,20.486613258868225,frame_sequence_949,movement_pattern_949,1,2,2,0
951,2D,Medium,126,53,74,18-24,Male,Tablet,5.692340983780008,1.3629251265724789,19.624812696757417,frame_sequence_950,movement_pattern_950,0,2,2,0
952,3D,High,111,4,85,18-24,Male,Mobile,5.593298670669623,6.297408518780845,19.55865019996556,frame_sequence_951,movement_pattern_951,0,3,0,1
953,3D,Medium,86,67,71,18-24,Female,Desktop,6.101106301604406,3.1522309726299635,21.742148225340124,frame_sequence_952,movement_pattern_952,0,2,2,1
954,2D,Medium,57,54,76,45-54,Male,Mobile,5.860777252959535,3.793843695995866,21.389740139793233,frame_sequence_953,movement_pattern_953,3,1,2,0
955,2D,High,170,22,74,18-24,Female,Mobile,6.022571658355759,1.3899537552487593,18.85910774999722,frame_sequence_954,movement_pattern_954,0,3,0,0
956,2D,Low,315,12,82,18-24,Female,Tablet,5.782345150409465,2.55781283997055,20.740177287479614,frame_sequence_955,movement_pattern_955,0,0,1,0
957,3D,High,138,40,80,18-24,Female,Mobile,5.851566114440275,4.262649741998025,22.442858819470842,frame_sequence_956,movement_pattern_956,0,3,0,1
958,AR,Low,221,1,79,55+,Female,Mobile,5.7954227446195965,0.5146892778415869,20.972150350700574,frame_sequence_957,movement_pattern_957,4,4,1,2
959,2D,High,53,27,73,25-34,Male,Tablet,5.306896209001818,6.072410762205587,20.890771716106777,frame_sequence_958,movement_pattern_958,1,4,0,0
960,3D,Medium,53,1,80,45-54,Female,Desktop,5.459745297455836,2.8746343682686377,21.255785641711793,frame_sequence_959,movement_pattern_959,3,1,2,1
961,2D,Low,154,31,65,45-54,Male,Mobile,6.580258723780234,0.45476114888888686,23.064776940067006,frame_sequence_960,movement_pattern_960,3,2,1,0
962,2D,High,125,8,87,25-34,Female,Mobile,5.96724619895036,0.07670799681868119,25.981388616960523,frame_sequence_961,movement_pattern_961,1,0,0,0
963,AR,High,68,16,80,35-44,Male,Desktop,5.8475373745048795,1.9834265393591812,18.18733468443267,frame_sequence_962,movement_pattern_962,2,3,0,2
964,3D,Medium,112,54,79,55+,Male,Tablet,6.5429400457052544,4.627808596815546,23.858703190872568,frame_sequence_963,movement_pattern_963,4,3,2,1
965,3D,Low,163,33,77,35-44,Male,Tablet,6.852310785987878,3.4942094795214236,18.404008888458975,frame_sequence_964,movement_pattern_964,2,4,1,1
966,AR,Medium,129,19,74,35-44,Female,Tablet,6.501793903464379,0.029956040588881634,21.13121719210052,frame_sequence_965,movement_pattern_965,2,4,2,2
967,2D,High,169,23,76,18-24,Male,Mobile,5.624327078409845,5.760358062926343,17.02711247545456,frame_sequence_966,movement_pattern_966,0,0,0,0
968,2D,Low,315,31,90,18-24,Male,Desktop,5.870580379786411,1.874725205981678,16.907995931481526,frame_sequence_967,movement_pattern_967,0,4,1,0
969,AR,High,162,9,73,18-24,Female,Desktop,6.2338759584378565,3.2443101928220712,22.650216611387453,frame_sequence_968,movement_pattern_968,0,3,0,2
970,2D,High,120,37,75,25-34,Female,Desktop,5.8078731208927215,0.6406509998694677,22.243777899630814,frame_sequence_969,movement_pattern_969,1,2,0,0
971,3D,Low,53,32,72,45-54,Female,Mobile,5.810562525984966,2.33700575107728,19.617440577661156,frame_sequence_970,movement_pattern_970,3,2,1,1
972,AR,High,96,30,79,35-44,Male,Mobile,6.647549451166768,2.7099455149085556,19.970946034444477,frame_sequence_971,movement_pattern_971,2,1,0,2
973,AR,High,133,27,77,18-24,Female,Desktop,6.027055726433197,0.9964600812672931,18.021361091378363,frame_sequence_972,movement_pattern_972,0,0,0,2
974,2D,Medium,106,9,93,35-44,Female,Mobile,5.980925936377094,0.17908736540992462,19.620938650794727,frame_sequence_973,movement_pattern_973,2,2,2,0
975,AR,High,132,20,82,25-34,Male,Desktop,5.340226629205681,1.4045813425011802,18.28883395991474,frame_sequence_974,movement_pattern_974,1,3,0,2
976,2D,Medium,84,22,81,45-54,Male,Mobile,6.160790164559623,0.7663536979116363,18.056812145118787,frame_sequence_975,movement_pattern_975,3,2,2,0
977,2D,Medium,41,37,72,18-24,Female,Mobile,6.043295738936504,1.4199249391222928,18.101789612374294,frame_sequence_976,movement_pattern_976,0,0,2,0
978,AR,High,106,8,87,25-34,Male,Mobile,5.990503226490802,0.5615560465913784,20.510991591531123,frame_sequence_977,movement_pattern_977,1,2,0,2
979,AR,High,298,53,91,18-24,Male,Desktop,6.00757325518925,0.6965635661992886,19.46518938539994,frame_sequence_978,movement_pattern_978,0,0,0,2
980,3D,Medium,167,18,81,25-34,Female,Mobile,5.70320471474181,0.3057376218609537,22.025673592333806,frame_sequence_979,movement_pattern_979,1,3,2,1
981,2D,High,67,18,74,25-34,Female,Tablet,5.689818159231693,0.49884230516477124,20.240496052828448,frame_sequence_980,movement_pattern_980,1,4,0,0
982,2D,Low,124,56,73,18-24,Male,Mobile,6.081450064187372,0.5857922193054548,19.243292700218714,frame_sequence_981,movement_pattern_981,0,4,1,0
983,3D,Medium,174,28,70,25-34,Male,Mobile,5.859542012835556,4.6378283056050424,18.670332183897834,frame_sequence_982,movement_pattern_982,1,0,2,1
984,2D,High,38,56,85,35-44,Male,Mobile,5.5444663756770645,0.3541366527986241,19.115276901393102,frame_sequence_983,movement_pattern_983,2,1,0,0
985,2D,High,185,19,77,18-24,Male,Desktop,5.453013688926368,0.42777040361244084,19.20449760022388,frame_sequence_984,movement_pattern_984,0,0,0,0
986,2D,High,109,2,78,45-54,Female,Desktop,5.728444087702295,2.282299039490678,21.78029401078053,frame_sequence_985,movement_pattern_985,3,1,0,0
987,2D,High,143,65,72,25-34,Female,Desktop,6.0622640557402505,3.9123089207275266,20.8571441298547,frame_sequence_986,movement_pattern_986,1,4,0,0
988,AR,Medium,304,38,82,25-34,Male,Desktop,6.319143125251293,1.859102575234567,18.835303318155514,frame_sequence_987,movement_pattern_987,1,2,2,2
989,AR,Low,152,24,73,18-24,Male,Mobile,5.159582852897146,0.49019814588561006,18.19212212159099,frame_sequence_988,movement_pattern_988,0,0,1,2
990,2D,Low,68,26,71,18-24,Male,Desktop,6.022160503603935,3.5386753540620033,17.975752562436185,frame_sequence_989,movement_pattern_989,0,0,1,0
991,AR,Medium,315,36,83,25-34,Female,Desktop,5.286433223709002,2.082090160298523,19.255314601755085,frame_sequence_990,movement_pattern_990,1,1,2,2
992,2D,Low,299,20,83,45-54,Female,Tablet,5.861712883533444,4.909336732027921,18.51177962193409,frame_sequence_991,movement_pattern_991,3,1,1,0
993,3D,Medium,315,149,70,55+,Male,Tablet,6.276919938317324,3.7849193722733947,19.424701338789625,frame_sequence_992,movement_pattern_992,4,1,2,1
994,2D,Low,203,18,76,55+,Male,Mobile,5.457172531311375,1.6891973288786493,23.11012138181116,frame_sequence_993,movement_pattern_993,4,3,1,0
995,2D,High,101,42,86,25-34,Female,Tablet,6.239919660627803,4.349684113649321,21.772526499909226,frame_sequence_994,movement_pattern_994,1,3,0,0
996,2D,Low,93,9,72,35-44,Male,Mobile,5.97579072578006,2.6332891486092165,20.77971870902739,frame_sequence_995,movement_pattern_995,2,0,1,0
997,AR,High,146,3,82,18-24,Female,Mobile,5.633215264506863,2.239116945748237,23.644975506271628,frame_sequence_996,movement_pattern_996,0,0,0,2
998,AR,Low,96,30,74,55+,Female,Desktop,5.412044944853723,0.6900162863309555,19.903101783238068,frame_sequence_997,movement_pattern_997,4,0,1,2
999,AR,Low,88,26,76,25-34,Male,Desktop,5.933790970051177,2.6801448408367583,21.35547563026509,frame_sequence_998,movement_pattern_998,1,4,1,2
1000,3D,High,183,5,67,35-44,Female,Mobile,5.652368350903757,3.8529069696734664,20.295892189111804,frame_sequence_999,movement_pattern_999,2,2,0,1
